country_id,year,top_10_richest_share,bottom_50_poorest_share,top_1_richest_share,gdp,gini,palma_ratio
81,1997,51.64,13.52,22.3,20764857056,60.73,5.62
81,1998,51.8,13.41,22.42,20617405044,60.93,5.7
81,1999,51.77,13.4,22.38,36881601584,60.94,5.71
81,2000,51.87,13.32,22.45,48364250944,61.07,5.76
81,2001,51.79,13.4,22.4,36176430129,60.94,5.7
81,2002,51.76,13.46,22.39,32928454672,60.86,5.67
81,2003,51.75,13.48,22.4,21921569479,60.83,5.65
81,2004,51.27,13.94,22.16,36633669269,60.09,5.37
81,2005,51.42,13.82,22.24,50065104668,60.28,5.44
81,2006,51.45,13.65,22.17,65147051918,60.5,5.54
81,2007,51.32,13.66,22.06,88837057320,60.44,5.53
81,2008,50.52,14.1,21.26,131614000000,59.58,5.25
81,2009,49.72,14.53,20.49,111658000000,58.74,5
81,2010,49.59,14.42,20.15,138517000000,58.83,5.05
81,2011,49.16,14.48,19.59,185750000000,58.59,5.01
81,2012,49.09,14.28,19.27,218002000000,58.8,5.11
81,2013,49.03,14.33,19.24,234638000000,58.71,5.08
81,2014,49.1,14.29,19.29,228416000000,58.78,5.1
81,2015,49.21,14.18,19.34,166774000000,58.96,5.16
81,2016,49.24,14.14,19.36,166744000000,59.02,5.18
81,2017,48.9,14.5,19.2,187218000000,58.45,4.98
81,2022,48.72,14.7,19.12,286640000000,58.13,4.88
82,1990,25.68,30.96,7.91,49305632408,29.49,1.14
82,1991,25,30.9,7.42,49787501584,29.18,1.11
82,1992,25.44,31.02,7.46,55918538121,29.17,1.12
82,1993,25.51,31.58,7.6,52417477614,28.62,1.1
82,1994,25.79,31.07,7.51,57097656066,29.25,1.13
82,1995,26.13,30.43,7.92,69139823232,30.13,1.17
82,1996,24.66,31.44,7.25,75790786290,28.44,1.07
82,1997,25.8,30.95,8.03,82856648758,29.46,1.14
82,1998,28.29,30.4,9.72,90199410116,31.36,1.27
82,1999,26.24,30.75,8.25,98893958263,29.82,1.16
82,2000,28.24,29.99,9.4,100208000000,31.75,1.29
82,2001,27.86,30.28,9.19,109347000000,31.18,1.26
82,2002,27.1,31.01,8.84,128596000000,30.03,1.19
82,2003,27.37,31.16,8.96,164671000000,30.04,1.19
82,2004,26.65,30.39,8.45,194372000000,30.41,1.2
82,2005,28.44,30.5,9.72,211877000000,30.98,1.26
82,2006,28.15,30.46,9.56,232181000000,30.8,1.24
82,2007,25.8,30.27,7.54,270079000000,29.99,1.15
82,2008,24.64,31.04,7.2,275447000000,28.62,1.06
82,2009,24.16,32.77,6.64,236443000000,26.57,0.99
82,2010,24.05,31.23,6.67,221914000000,28.22,1.04
82,2011,25.99,31.38,7.47,239171000000,28.65,1.1
82,2012,23.79,31.19,6.45,225119000000,28.13,1.02
82,2013,24.57,30.94,7.25,238112000000,28.66,1.06
82,2014,25.9,30.06,8.1,259682000000,30.2,1.15
82,2015,27.41,29.46,8.79,292364000000,31.65,1.25
82,2016,26.97,29.67,8.42,298559000000,31.23,1.22
82,2017,26.22,29.96,7.85,337242000000,30.68,1.18
82,2018,27.4,30.01,8.83,386693000000,31.17,1.23
82,2022,30.9,26.71,10,533140000000,36.1,1.56
83,1990,39.56,20.56,13.64,61661395509,47.08,2.65
83,1991,44.48,17.51,15.82,70591957102,52.7,3.55
83,1992,40.09,20.27,14.03,79002421133,47.65,2.72
83,1993,40.25,20.17,14.04,79398331245,47.83,2.75
83,1994,40.46,20.09,14.11,90220195074,48,2.77
83,1995,40.17,20.4,13.93,104893000000,47.49,2.7
83,1996,40.27,20.47,13.92,114506000000,47.42,2.69
83,1997,39.9,20.54,13.63,118859000000,47.18,2.66
83,1998,40.16,20.4,13.79,120057000000,47.45,2.7
83,1999,40.2,20.61,13.93,120923000000,47.22,2.67
83,2000,39.6,20.97,13.61,136036000000,46.54,2.58
83,2001,39.7,21.02,13.74,134636000000,46.51,2.58
83,2002,40.78,20.35,14.3,125061000000,47.73,2.74
83,2003,41.19,19.94,14.4,131300000000,48.37,2.83
83,2004,41.58,19.28,14.39,139973000000,49.29,2.97
83,2005,41.64,18.9,14.24,147084000000,49.74,3.05
83,2006,41.05,18.9,13.77,158670000000,49.48,3.02
83,2007,41.13,18.69,13.89,184052000000,49.76,3.07
83,2008,42.09,18.48,14.55,220531000000,50.41,3.18
83,2009,43.1,18.39,15.25,211970000000,50.95,3.26
83,2010,43.63,18.28,15.58,238364000000,51.3,3.32
83,2011,42.98,18.3,15.07,266792000000,51,3.28
83,2012,42.22,18.52,14.54,262282000000,50.42,3.18
83,2013,41.48,18.93,13.8,297733000000,49.64,3.06
83,2014,40.89,19.24,13.22,314330000000,49.06,2.97
83,2015,40.35,19.57,12.74,303414000000,48.45,2.88
83,2016,40.03,19.77,12.38,322103000000,48.09,2.83
83,2017,39.04,20.37,11.83,358245000000,46.96,2.67
83,2022,39.77,19.95,12.23,525002000000,47.76,2.78
84,2005,28.67,26.02,7.63,1858220000000,36.35,1.55
84,2006,28.45,26.1,7.5,1949550000000,36.11,1.54
84,2007,28.38,26.23,7.22,2213100000000,35.87,1.52
84,2008,27,26.88,6.48,2408660000000,34.51,1.41
84,2009,26.56,27.45,6.54,2199930000000,33.65,1.35
84,2010,27.52,26.85,7.01,2136100000000,34.78,1.43
84,2011,28.14,26.49,7.95,2294990000000,35.46,1.49
84,2012,28.14,26.92,8.24,2086960000000,34.97,1.46
84,2013,28.08,26.83,7.95,2141920000000,34.99,1.47
84,2014,27.93,26.82,8.15,2162010000000,34.88,1.45
84,2022,31.86,23.14,10.32,2066970000000,41.72,2.03
86,2022,49.18,12.28,17.36,17097760687,61.02,6.71
87,1990,33.71,23.88,10.57,3185900000000,40.94,1.98
87,1991,32.99,24.27,10.01,3648070000000,40.21,1.91
87,1992,30.04,25.16,7.41,3980700000000,37.97,1.68
87,1993,30.65,24.84,7.69,4536940000000,38.57,1.74
87,1994,31.24,24.46,7.66,4998800000000,39.22,1.8
87,1995,32.05,23.91,7.87,5545560000000,40.14,1.89
87,1996,32.93,23.34,8.43,4923390000000,41.15,1.99
87,1997,32.96,23.24,8.12,4492450000000,41.25,2.01
87,1998,33.66,22.93,8.25,4098360000000,41.87,2.08
87,1999,34.42,22.67,8.57,4635980000000,42.46,2.14
87,2000,35.16,22.25,9,4968360000000,43.23,2.23
87,2001,36.43,21.85,9.33,4374710000000,44.15,2.35
87,2002,37.79,21.16,9.79,4182850000000,45.46,2.52
87,2003,38.29,20.9,10.12,4519560000000,45.95,2.59
87,2004,38.93,20.71,10.67,4893120000000,46.44,2.65
87,2005,38.92,20.8,10.89,4831470000000,46.36,2.64
87,2006,38.9,20.9,10.89,4601660000000,46.23,2.62
87,2007,38.89,21.01,10.86,4579750000000,46.08,2.6
87,2008,38.24,21.43,10.39,5106680000000,45.33,2.51
87,2009,37.29,22.74,9.88,5289490000000,43.51,2.27
87,2010,37.79,22.91,10.23,5759070000000,43.57,2.26
87,2011,37.33,23.42,9.96,6233150000000,42.78,2.18
87,2012,37.37,23.34,9.99,6272360000000,42.92,2.19
87,2013,37.33,23.33,10.05,5212330000000,42.93,2.19
87,2014,37.14,23.44,9.97,4896990000000,42.71,2.17
87,2015,37.25,23.38,10.09,4444930000000,42.82,2.18
87,2016,37.23,23.42,10.06,5003680000000,42.76,2.18
87,2017,37.07,23.5,9.99,4930840000000,42.6,2.16
87,2022,36.94,23.66,9.89,4256410000000,42.35,2.13
88,1990,49.89,13.08,19.46,4160087508,60.47,5.8
88,1991,51.05,12.58,20.68,4344467193,61.54,6.19
88,1992,52.29,12.14,22.11,5310833194,62.56,6.57
88,1993,50.53,12.84,20.45,5606400222,61,5.97
88,1994,48.88,13.5,18.91,6236295978,59.53,5.48
88,1995,47.16,14.29,17.39,6727597032,57.87,4.96
88,1996,45.36,15.17,15.84,6927503526,56.08,4.45
88,1997,43.82,15.8,14.39,7245839210,54.7,4.13
88,1998,44.92,15.34,15.22,7912270804,55.71,4.37
88,1999,45.71,15.07,15.85,8149929478,56.37,4.54
88,2000,46.5,14.85,16.5,8460789845,56.95,4.68
88,2001,47.16,14.63,17.02,8975814653,57.48,4.82
88,2002,48.32,13.84,17.59,9582510578,58.95,5.32
88,2003,48.84,13.48,18.15,10195627645,59.59,5.54
88,2004,49.48,13.13,18.86,11411706629,60.29,5.79
88,2005,48.26,14.62,18.61,12588998590,57.85,4.83
88,2006,48.77,14.06,19.03,15056981664,58.77,5.14
88,2007,48.9,14.33,19.17,17110437236,58.48,5.03
88,2008,49.31,14.07,19.33,22658715989,59.01,5.24
88,2009,49.07,14.6,19.73,24537876056,58.34,4.97
88,2010,50.29,14.53,21.44,27133804225,59.06,5.11
88,2011,48.79,15.15,19.56,29524149155,57.62,4.73
88,2012,47.62,15.5,17.86,31634561690,56.66,4.51
88,2013,46.86,15.37,16.26,34454440141,56.48,4.53
88,2014,46.81,15.36,16.2,36847643521,56.46,4.53
88,2015,46.8,15.3,16.16,38587017887,56.55,4.57
88,2016,46.84,15.28,16.18,39892551127,56.6,4.58
88,2017,46.83,15.32,16.19,41608435915,56.54,4.56
88,2022,46.76,15.35,16.12,48653381831,56.46,4.54
89,1990,34.39,20.93,10.41,26932016270,45.17,2.45
89,1991,34.37,20.96,10.41,24923076923,45.13,2.45
89,1992,34.39,20.93,10.42,24917355372,45.19,2.45
89,1993,34.33,21.01,10.41,23409260880,45.07,2.44
89,1994,35.05,20.34,9.92,21250792886,46.01,2.57
89,1995,36.31,19.11,10.27,20374302652,47.82,2.85
89,1996,38.79,17.35,11.28,21035357937,50.73,3.37
89,1997,39.17,17.17,11.68,22165932063,51.11,3.45
89,1998,39.8,16.74,12.45,22135245507,51.87,3.6
89,1999,39.9,17.7,12.88,16870817182,50.69,3.3
89,2000,38.81,18.22,12.18,18291990662,49.62,3.12
89,2001,39.29,17.7,12.54,22152689180,50.43,3.27
89,2002,40.4,17.08,13.77,24636598527,51.68,3.49
89,2003,38.62,17.92,12.5,30833692900,49.95,3.18
89,2004,35.39,20.81,10.31,43151647003,45.4,2.48
89,2005,35.88,20.17,11.36,57123671734,46.36,2.58
89,2006,35.71,20.42,11.63,81003864630,46.05,2.52
89,2007,34.46,21.32,10.64,104850000000,44.52,2.33
89,2008,33.94,21.03,10.01,133442000000,44.56,2.33
89,2009,37.35,18.94,12.66,115309000000,48.39,2.87
89,2010,37.41,19.08,12.57,148047000000,48.25,2.85
89,2011,35.82,19.95,11.37,192626000000,46.59,2.61
89,2012,36.47,19.44,11.84,207999000000,47.45,2.74
89,2013,37.24,19.07,12.51,236635000000,48.24,2.86
89,2014,36.27,20.12,12.17,221416000000,46.7,2.63
89,2015,35.23,21.29,11.48,184388000000,45,2.39
89,2016,37.9,19.34,13.18,137278000000,48.24,2.83
89,2017,38.61,18.62,13.51,166806000000,49.36,3.02
89,2022,32.93,22.23,9.48,225496000000,42.84,2.16
90,1990,65.14,8.11,32.62,8572359038,72.92,12.68
90,1991,65.09,8.14,32.6,8151488783,72.86,12.61
90,1992,65.13,8.11,32.61,8209120763,72.92,12.69
90,1993,57.75,10.55,25.76,5751786643,66.85,8.58
90,1994,50.15,13.19,18.89,7148148564,60.45,5.91
