country_id,year,total_population,fertility_rate
29,1990,5587052,7.37
29,1991,5703857,7.34
29,1992,5858407,7.30
29,1993,5676843,7.27
29,1994,5713854,7.23
29,1995,6066316,7.18
29,1996,6070506,7.12
29,1997,6070042,7.04
29,1998,6187108,6.96
29,1999,6337155,6.90
29,2000,6470194,6.87
29,2001,6634365,6.85
29,2002,6824132,6.82
29,2003,7043154,6.79
29,2004,7310656,6.75
29,2005,7587299,6.71
29,2006,7865547,6.66
29,2007,8161874,6.59
29,2008,8505637,6.52
29,2009,8947646,6.41
29,2010,9376444,6.26
29,2011,9717978,6.11
29,2012,10071028,5.99
29,2013,10439341,5.89
29,2014,10799785,5.79
29,2015,11047580,5.70
29,2016,11239451,5.59
29,2017,11506762,5.48
29,2018,11859446,5.38
29,2019,12255336,5.27
29,2020,12617036,5.18
29,2021,12965481,5.08
29,2022,13321097,4.98
39,1990,444596,6.51
39,1991,455556,6.35
39,1992,465113,6.19
39,1993,473682,6.02
39,1994,482142,5.86
39,1995,490586,5.73
39,1996,499107,5.63
39,1997,507777,5.51
39,1998,516597,5.39
39,1999,525886,5.28
39,2000,536080,5.23
39,2001,547220,5.20
39,2002,558923,5.16
39,2003,569798,5.12
39,2004,580704,5.07
39,2005,592677,5.01
39,2006,604753,4.93
39,2007,616927,4.86
39,2008,629307,4.81
39,2009,641947,4.78
39,2010,654836,4.76
39,2011,668056,4.72
39,2012,681630,4.65
39,2013,696192,4.57
39,2014,711503,4.49
39,2015,726682,4.42
39,2016,741741,4.35
39,2017,756669,4.28
39,2018,771590,4.21
39,2019,786578,4.14
39,2020,802163,4.07
39,2021,818174,4.00
39,2022,834188,3.94
48,1990,579538,5.93
48,1991,631092,5.86
48,1992,626010,5.75
48,1993,614245,5.64
48,1994,626710,5.51
48,1995,633074,5.33
48,1996,648348,5.15
48,1997,671817,4.97
48,1998,699352,4.80
48,1999,724218,4.69
48,2000,747318,4.60
48,2001,771313,4.52
48,2002,795574,4.41
48,2003,813519,4.30
48,2004,826124,4.16
48,2005,839167,4.04
48,2006,855764,3.90
48,2007,874528,3.76
48,2008,892734,3.62
48,2009,911527,3.52
48,2010,930251,3.43
48,2011,948558,3.34
48,2012,966747,3.26
48,2013,984824,3.19
48,2014,1002717,3.12
48,2015,1020313,3.04
48,2016,1037653,2.97
48,2017,1054841,2.92
48,2018,1071882,2.86
48,2019,1088709,2.80
48,2020,1105188,2.75
48,2021,1121248,2.70
48,2022,1137096,2.65
56,1990,2032737,6.34
56,1991,1919571,6.24
56,1992,1798748,6.16
56,1993,1856006,6.07
56,1994,1913915,6.01
56,1995,2025267,5.94
56,1996,2128464,5.84
56,1997,2152135,5.74
56,1998,2180419,5.63
56,1999,2212780,5.52
56,2000,2247031,5.40
56,2001,2312079,5.31
56,2002,2392978,5.23
56,2003,2493903,5.14
56,2004,2598284,5.04
56,2005,2661215,4.93
56,2006,2703502,4.88
56,2007,2743222,4.81
56,2008,2816327,4.74
56,2009,2887885,4.66
56,2010,2945186,4.57
56,2011,2998485,4.49
56,2012,3036988,4.41
56,2013,3074360,4.34
56,2014,3095173,4.27
56,2015,3105546,4.22
56,2016,3124698,4.16
56,2017,3150347,4.11
56,2018,3192760,4.06
56,2019,3240194,4.00
56,2020,3291271,3.93
56,2021,3350183,3.87
56,2022,3409447,3.79
58,1990,47609755,7.20
58,1991,49717198,7.16
58,1992,51853747,7.13
58,1993,53708891,7.09
58,1994,55611508,7.05
58,1995,57537335,7.00
58,1996,59467635,6.93
58,1997,61404539,6.87
58,1998,63363524,6.79
58,1999,65374561,6.72
58,2000,67411494,6.65
58,2001,69487762,6.58
58,2002,71635517,6.50
58,2003,73832663,6.40
58,2004,76077206,6.30
58,2005,78367470,6.19
58,2006,80703490,6.05
58,2007,83103217,5.89
58,2008,85543668,5.70
58,2009,88007636,5.49
58,2010,90538514,5.28
58,2011,93149970,5.08
58,2012,95798767,4.89
58,2013,98438751,4.71
58,2014,101115610,4.61
58,2015,103867135,4.53
58,2016,106718162,4.47
58,2017,109666481,4.40
58,2018,112664152,4.37
58,2019,115737383,4.35
58,2020,118917671,4.27
58,2021,122138588,4.18
58,2022,125384287,4.08
90,1990,22892651,6.14
90,1991,23646514,5.94
90,1992,24382460,5.74
90,1993,25117188,5.57
90,1994,25857130,5.44
90,1995,26601751,5.37
90,1996,27344211,5.31
90,1997,28101768,5.27
90,1998,28888057,5.24
90,1999,29733408,5.18
90,2000,30642890,5.14
90,2001,31619170,5.09
90,2002,32629808,5.03
90,2003,33652223,4.94
90,2004,34713455,4.86
90,2005,35796484,4.80
90,2006,36904008,4.75
90,2007,38036349,4.72
90,2008,39206351,4.66
90,2009,40408891,4.57
90,2010,41598567,4.45
90,2011,42758461,4.28
90,2012,43888303,4.12
90,2013,44986791,3.96
90,2014,46051440,3.84
90,2015,47088526,3.77
90,2016,48139687,3.69
90,2017,49197766,3.61
90,2018,50207107,3.54
90,2019,51202827,3.43
90,2020,52217334,3.36
90,2021,53219166,3.31
90,2022,54252461,3.26
104,1990,12055639,6.14
104,1991,12421412,6.12
104,1992,12800870,6.08
104,1993,13197345,6.06
104,1994,13613850,6.04
104,1995,14051275,6.04
104,1996,14510711,6.03
104,1997,14990814,6.02
104,1998,15489364,5.99
104,1999,16000506,5.84
104,2000,16516338,5.67
104,2001,17032939,5.53
104,2002,17549913,5.41
104,2003,18071854,5.33
104,2004,18606608,5.26
104,2005,19159707,5.20
104,2006,19730909,5.13
104,2007,20318583,5.08
104,2008,20923840,5.04
104,2009,21547280,5.00
104,2010,22183340,4.90
104,2011,22822300,4.74
104,2012,23462438,4.61
104,2013,24109290,4.53
104,2014,24764348,4.42
104,2015,25426702,4.34
104,2016,26099952,4.29
104,2017,26788375,4.26
104,2018,27494926,4.25
104,2019,28219554,4.22
104,2020,28953556,4.17
104,2021,29691083,4.10
104,2022,30437261,4.04
105,1990,9545852,6.74
105,1991,9844227,6.68
105,1992,10135079,6.63
105,1993,10284024,6.57
105,1994,10164894,6.49
105,1995,10150117,6.39
105,1996,10352228,6.29
105,1997,10562035,6.23
105,1998,10792876,6.21
105,1999,11047804,6.12
105,2000,11315942,6.00
105,2001,11593058,5.94
105,2002,11880440,5.90
105,2003,12181574,5.88
105,2004,12500737,5.86
105,2005,12840031,5.85
105,2006,13198701,5.80
105,2007,13576343,5.72
105,2008,13976417,5.61
105,2009,14395788,5.45
105,2010,14826463,5.26
105,2011,15265022,5.08
105,2012,15709577,4.90
105,2013,16161816,4.76
105,2014,16621538,4.57
105,2015,17085587,4.38
105,2016,17557739,4.22
105,2017,18039715,4.11
105,2018,18528081,4.02
105,2019,19025752,3.95
105,2020,19533888,3.88
105,2021,20047258,3.79
105,2022,20568728,3.72
112,1990,1089024,2.30
112,1991,1103041,2.29
112,1992,1117670,2.36
112,1993,1132393,2.31
112,1994,1146548,2.24
112,1995,1159821,2.14
112,1996,1172383,2.12
112,1997,1184299,2.03
112,1998,1195105,1.91
112,1999,1205891,2.03
112,2000,1216629,1.98
112,2001,1225801,1.90
112,2002,1234085,1.92
112,2003,1242099,1.87
112,2004,1249800,1.87
112,2005,1257215,1.82
112,2006,1263781,1.71
112,2007,1269518,1.67
112,2008,1274635,1.60
112,2009,1278972,1.53
112,2010,1282709,1.50
112,2011,1286267,1.48
112,2012,1289170,1.48
112,2013,1290984,1.42
112,2014,1292005,1.37
112,2015,1292275,1.32
112,2016,1291803,1.35
112,2017,1290655,1.40
112,2018,1288833,1.37
112,2019,1286270,1.35
112,2020,1283223,1.39
112,2021,1279623,1.35
112,2022,1276130,1.27
120,1990,13094537,6.32
120,1991,13352090,6.28
120,1992,13613316,6.22
120,1993,14051192,6.15
120,1994,15033853,6.08
120,1995,15960530,6.02
120,1996,16492480,5.97
120,1997,16949982,5.93
120,1998,17340464,5.91
120,1999,17734506,5.88
120,2000,18129653,5.83
120,2001,18537729,5.76
120,2002,18958338,5.67
120,2003,19392475,5.60
120,2004,19840313,5.55
120,2005,20304569,5.50
120,2006,20787087,5.45
120,2007,21287635,5.47
120,2008,21819036,5.60
120,2009,22391745,5.68
120,2010,22999235,5.66
120,2011,23649039,5.60
120,2012,24337846,5.52
120,2013,25051611,5.43
120,2014,25788475,5.30
120,2015,26547572,5.25
120,2016,27337105,5.19
120,2017,28166393,5.13
120,2018,29018644,5.07
120,2019,29884380,5.02
120,2020,30783688,4.96
120,2021,31707800,4.91
120,2022,32656246,4.84
144,1990,7375307,6.80
144,1991,7526966,6.62
144,1992,7683266,6.54
144,1993,7981132,6.48
144,1994,6792352,6.42
144,1995,5674118,6.35
144,1996,6708764,6.29
144,1997,7755238,6.24
144,1998,8081681,6.17
144,1999,8147912,6.06
144,2000,8213931,5.97
144,2001,8287094,5.89
144,2002,8400180,5.82
144,2003,8586875,5.74
144,2004,8816844,5.64
144,2005,9054528,5.50
144,2006,9299246,5.34
144,2007,9549933,5.14
144,2008,9804269,4.92
144,2009,10060432,4.71
144,2010,10317553,4.52
144,2011,10573733,4.33
144,2012,10829901,4.20
144,2013,11093340,4.14
144,2014,11364757,4.12
144,2015,11640022,4.11
144,2016,11919183,4.11
144,2017,12202060,4.08
144,2018,12487996,4.05
144,2019,12776103,3.99
144,2020,13065837,3.91
144,2021,13355260,3.84
144,2022,13651030,3.78
154,1990,73983,2.61
154,1991,74817,2.69
154,1992,75617,2.53
154,1993,76409,2.58
154,1994,77261,2.60
154,1995,78126,2.36
154,1996,78882,2.31
154,1997,79650,2.14
154,1998,80722,2.04
154,1999,82021,2.05
154,2000,83318,2.07
154,2001,84606,1.98
154,2002,85857,2.03
154,2003,87034,2.05
154,2004,88156,2.04
154,2005,89266,2.18
154,2006,90373,2.10
154,2007,91468,2.23
154,2008,92547,2.32
154,2009,93628,2.37
154,2010,94971,2.20
154,2011,97024,2.37
154,2012,99543,2.41
154,2013,102093,2.18
154,2014,104654,2.16
154,2015,107230,2.22
154,2016,109821,2.30
154,2017,112427,2.31
154,2018,115040,2.29
154,2019,117650,2.26
154,2020,120291,2.23
154,2021,122987,2.20
154,2022,125522,2.17
160,1990,7082811,7.44
160,1991,6813760,7.47
160,1992,6495107,7.50
160,1993,6681399,7.53
160,1994,7026797,7.54
160,1995,7285007,7.58
160,1996,7554474,7.62
160,1997,7824525,7.66
160,1998,8155417,7.66
160,1999,8492059,7.66
160,2000,8838713,7.65
160,2001,9198493,7.64
160,2002,9550063,7.63
160,2003,9909157,7.60
160,2004,10280998,7.57
160,2005,10644228,7.53
160,2006,10975502,7.49
160,2007,11322582,7.46
160,2008,11663084,7.42
160,2009,11961201,7.38
160,2010,12261756,7.32
160,2011,12348830,7.27
160,2012,12461160,7.21
160,2013,12869594,7.14
160,2014,13339491,7.06
160,2015,13806963,6.98
160,2016,14348740,6.88
160,2017,14916629,6.77
160,2018,15452487,6.66
160,2019,16030971,6.56
160,2020,16651191,6.45
160,2021,17271431,6.35
160,2022,17801897,6.26
163,1990,4737633,7.38
163,1991,4836677,7.38
163,1992,4909749,7.37
163,1993,4956002,7.36
163,1994,5071184,7.35
163,1995,5225836,7.34
163,1996,5356925,7.32
163,1997,5509136,7.20
163,1998,5620068,7.08
163,1999,5771628,6.94
163,2000,6032267,6.80
163,2001,6308391,6.65
163,2002,6596806,6.52
163,2003,6903127,6.35
163,2004,7233041,6.19
163,2005,7590143,6.02
163,2006,7976526,5.85
163,2007,8388788,5.70
163,2008,8817647,5.57
163,2009,9243556,5.45
163,2010,9745953,5.32
163,2011,10288109,5.19
163,2012,10756240,5.06
163,2013,11166275,4.94
163,2014,11235073,4.82
163,2015,11107561,4.70
163,2016,10830102,4.58
163,2017,10259154,4.48
163,2018,10122977,4.37
163,2019,10423384,4.26
163,2020,10698467,4.16
163,2021,10865780,4.05
163,2022,11021177,3.96
183,1990,17569897,7.01
183,1991,18155901,6.94
183,1992,18785032,6.91
183,1993,19445161,6.89
183,1994,20108801,6.90
183,1995,20665667,6.87
183,1996,21231550,6.84
183,1997,21856046,6.86
183,1998,22515806,6.84
183,1999,23257281,6.83
183,2000,24000150,6.79
183,2001,24745676,6.76
183,2002,25532870,6.74
183,2003,26352124,6.67
183,2004,27154515,6.61
183,2005,27963289,6.53
183,2006,28794003,6.43
183,2007,29653430,6.33
183,2008,30539553,6.20
183,2009,31451151,6.12
183,2010,32390802,6.02
183,2011,33354543,5.89
183,2012,34337438,5.73
183,2013,35337042,5.56
183,2014,36395539,5.41
183,2015,37531446,5.25
183,2016,38799152,5.11
183,2017,40177388,4.99
183,2018,41565831,4.87
183,2019,42999637,4.74
183,2020,44457152,4.62
183,2021,45910930,4.51
183,2022,47312719,4.39
174,1990,26110207,6.20
174,1991,26780436,6.14
174,1992,27457588,6.08
174,1993,28332692,6.00
174,1994,29442356,5.89
174,1995,30383497,5.82
174,1996,30945762,5.83
174,1997,31578089,5.84
174,1998,32420458,5.81
174,1999,33300330,5.75
174,2000,34260139,5.67
174,2001,35198299,5.62
174,2002,36121304,5.57
174,2003,37089555,5.58
174,2004,38109668,5.60
174,2005,39182076,5.58
174,2006,40294902,5.51
174,2007,41435512,5.40
174,2008,42570728,5.32
174,2009,43633982,5.26
174,2010,44758488,5.23
174,2011,46029367,5.14
174,2012,47374260,5.14
174,2013,48824128,5.16
174,2014,50351512,5.12
174,2015,52020962,5.03
174,2016,53824013,5.01
174,2017,55652890,4.99
174,2018,57437145,4.93
174,2019,59174891,4.87
174,2020,60972798,4.80
174,2021,62830412,4.73
174,2022,64711821,4.67
195,1990,7786169,6.57
195,1991,7981650,6.46
195,1992,8176680,6.35
195,1993,8373921,6.30
195,1994,8576269,6.26
195,1995,8785763,6.23
195,1996,9004053,6.18
195,1997,9237063,6.12
195,1998,9482408,6.07
195,1999,9740005,6.00
195,2000,10017631,5.92
195,2001,10325185,5.85
195,2002,10647949,5.77
195,2003,10983595,5.71
195,2004,11338198,5.70
195,2005,11718819,5.70
195,2006,12129553,5.68
195,2007,12565085,5.61
195,2008,13021324,5.53
195,2009,13490389,5.45
195,2010,13965594,5.36
195,2011,14437796,5.26
195,2012,14913629,5.14
195,2013,15398997,5.01
195,2014,15895315,4.89
195,2015,16399089,4.78
195,2016,16914423,4.67
195,2017,17441320,4.57
195,2018,17973569,4.49
195,2019,18513839,4.42
195,2020,19059395,4.32
195,2021,19603607,4.25
195,2022,20152938,4.18
196,1990,10137281,4.88
196,1991,10404816,4.72
196,1992,10702700,4.57
196,1993,10860288,4.39
196,1994,10873148,4.28
196,1995,10974599,4.15
196,1996,11158360,4.11
196,1997,11369827,4.08
196,1998,11594297,4.07
196,1999,11783458,4.06
196,2000,11892055,4.01
196,2001,11971901,3.98
196,2002,12087653,3.93
196,2003,12232323,3.86
196,2004,12365896,3.78
196,2005,12483432,3.69
196,2006,12636445,3.64
196,2007,12804058,3.68
196,2008,12959149,3.78
196,2009,13142790,3.95
196,2010,13356548,4.04
196,2011,13595424,4.13
196,2012,13817887,4.13
196,2013,14013808,4.11
196,2014,14207359,4.01
196,2015,14399013,3.91
196,2016,14600294,3.83
196,2017,14812482,3.77
196,2018,15034452,3.74
196,2019,15271368,3.75
196,2020,15526888,3.75
196,2021,15797210,3.77
196,2022,16069056,3.77
5,1990,11626360,7.27
5,1991,12023529,7.21
5,1992,12423712,7.14
5,1993,12827135,7.07
5,1994,13249764,6.99
5,1995,13699778,6.92
5,1996,14170973,6.85
5,1997,14660413,6.79
5,1998,15159370,6.73
5,1999,15667235,6.68
5,2000,16194869,6.64
5,2001,16747208,6.60
5,2002,17327699,6.57
5,2003,17943712,6.53
5,2004,18600423,6.50
5,2005,19291161,6.46
5,2006,20015279,6.42
5,2007,20778561,6.37
5,2008,21578655,6.32
5,2009,22414773,6.26
5,2010,23294825,6.19
5,2011,24218352,6.12
5,2012,25177394,6.04
5,2013,26165620,5.95
5,2014,27160769,5.86
5,2015,28157798,5.77
5,2016,29183070,5.69
5,2017,30234839,5.60
5,2018,31297155,5.52
5,2019,32375632,5.44
5,2020,33451132,5.37
5,2021,34532429,5.30
5,2022,35635029,5.21
31,1990,11331821,6.36
31,1991,11667180,6.32
31,1992,12006353,6.26
31,1993,12353131,6.16
31,1994,12704903,6.04
31,1995,13058516,5.92
31,1996,13414757,5.80
31,1997,13775214,5.71
31,1998,14144860,5.66
31,1999,14525140,5.60
31,2000,14912631,5.51
31,2001,15309490,5.44
31,2002,15725528,5.44
31,2003,16160340,5.43
31,2004,16610487,5.44
31,2005,17074594,5.42
31,2006,17550407,5.37
31,2007,18049896,5.34
31,2008,18574056,5.29
31,2009,19113974,5.24
31,2010,19668066,5.15
31,2011,20232304,5.05
31,2012,20809529,4.98
31,2013,21402376,4.91
31,2014,22059893,4.84
31,2015,22763414,4.84
31,2016,23454161,4.84
31,2017,24128601,4.80
31,2018,24806383,4.74
31,2019,25506095,4.65
31,2020,26210558,4.56
31,2021,26915758,4.47
31,2022,27632771,4.40
34,1990,2871910,6.05
34,1991,2963191,6.03
34,1992,3058831,5.96
34,1993,3157839,5.93
34,1994,3257954,5.92
34,1995,3348052,5.94
34,1996,3435965,5.96
34,1997,3531700,5.92
34,1998,3628827,5.89
34,1999,3729450,5.88
34,2000,3833416,5.85
34,2001,3919487,5.81
34,2002,4006077,5.79
34,2003,4103086,5.80
34,2004,4192826,5.78
34,2005,4288810,5.81
34,2006,4377579,5.84
34,2007,4462770,5.87
34,2008,4558984,5.90
34,2009,4529047,5.94
34,2010,4492995,5.96
34,2011,4565021,6.01
34,2012,4610848,6.05
34,2013,4642419,6.08
34,2014,4623182,6.10
34,2015,4629320,6.13
34,2016,4713663,6.13
34,2017,4793511,6.13
34,2018,4878657,6.11
34,2019,4944703,6.09
34,2020,5026628,6.06
34,2021,5112100,6.05
34,2022,5098039,6.02
35,1990,5982833,7.22
35,1991,6205676,7.26
35,1992,6474656,7.30
35,1993,6629146,7.34
35,1994,6783450,7.31
35,1995,7089064,7.29
35,1996,7410108,7.29
35,1997,7670366,7.27
35,1998,7938840,7.27
35,1999,8222705,7.26
35,2000,8512093,7.25
35,2001,8804124,7.23
35,2002,9116192,7.20
35,2003,9487833,7.18
35,2004,9920036,7.16
35,2005,10328092,7.13
35,2006,10706424,7.12
35,2007,11081660,7.09
35,2008,11476296,7.06
35,2009,11893754,7.02
35,2010,12312575,6.99
35,2011,12754997,6.95
35,2012,13210998,6.91
35,2013,13691079,6.84
35,2014,14188678,6.78
35,2015,14647621,6.71
35,2016,15114655,6.62
35,2017,15622759,6.54
35,2018,16156531,6.46
35,2019,16685223,6.41
35,2020,17224679,6.35
35,2021,17828273,6.26
35,2022,18455316,6.22
40,1990,2380560,5.27
40,1991,2449229,5.22
40,1992,2519465,5.18
40,1993,2595124,5.13
40,1994,2673144,5.10
40,1995,2749461,5.07
40,1996,2826785,5.03
40,1997,2887862,5.00
40,1998,2952061,4.91
40,1999,3032874,4.81
40,2000,3151345,4.72
40,2001,3272537,4.67
40,2002,3350771,4.70
40,2003,3445753,4.70
40,2004,3565554,4.69
40,2005,3696393,4.67
40,2006,3837409,4.65
40,2007,3980430,4.65
40,2008,4113517,4.73
40,2009,4281219,4.81
40,2010,4462290,4.85
40,2011,4609724,4.83
40,2012,4740450,4.79
40,2013,4857099,4.73
40,2014,4975880,4.67
40,2015,5097581,4.61
40,2016,5222536,4.55
40,2017,5351011,4.50
40,2018,5483118,4.44
40,2019,5616661,4.38
40,2020,5752791,4.33
40,2021,5892183,4.28
40,2022,6035104,4.22
46,1990,36684063,6.65
46,1991,37925817,6.65
46,1992,39228910,6.64
46,1993,40656336,6.64
46,1994,42626876,6.64
46,1995,44433704,6.68
46,1996,45296124,6.67
46,1997,46029902,6.69
46,1998,47297600,6.70
46,1999,48912971,6.69
46,2000,50507442,6.70
46,2001,52132646,6.66
46,2002,53750524,6.61
46,2003,55343867,6.55
46,2004,56997741,6.53
46,2005,58775724,6.53
46,2006,60615908,6.55
46,2007,62477752,6.56
46,2008,64390664,6.58
46,2009,66412044,6.59
46,2010,68563038,6.59
46,2011,70849311,6.58
46,2012,73254618,6.56
46,2013,75789395,6.53
46,2014,78403242,6.48
46,2015,81035531,6.44
46,2016,83956415,6.39
46,2017,87083398,6.35
46,2018,90047644,6.30
46,2019,92947442,6.25
46,2020,95989998,6.21
46,2021,99148932,6.16
46,2022,102396968,6.11
55,1990,474274,5.99
55,1991,492217,5.99
55,1992,510770,5.98
55,1993,530023,5.98
55,1994,550138,5.98
55,1995,571264,5.97
55,1996,593492,5.96
55,1997,616893,5.94
55,1998,641474,5.91
55,1999,667214,5.88
55,2000,703279,5.83
55,2001,749836,5.79
55,2002,797957,5.73
55,2003,847862,5.68
55,2004,899917,5.62
55,2005,947367,5.56
55,2006,990343,5.50
55,2007,1036044,5.43
55,2008,1084530,5.36
55,2009,1135673,5.29
55,2010,1189085,5.21
55,2011,1241835,5.13
55,2012,1293483,5.04
55,2013,1346218,4.95
55,2014,1399828,4.86
55,2015,1453923,4.77
55,2016,1508186,4.69
55,2017,1562396,4.60
55,2018,1616422,4.51
55,2019,1670177,4.43
55,2020,1716468,4.35
55,2021,1758786,4.27
55,2022,1803545,4.17
62,1990,983734,5.46
62,1991,1010818,5.37
62,1992,1038380,5.29
62,1993,1066405,5.19
62,1994,1094720,5.04
62,1995,1123213,4.88
62,1996,1152015,4.74
62,1997,1181439,4.66
62,1998,1211736,4.58
62,1999,1243016,4.50
62,2000,1275572,4.47
62,2001,1309589,4.42
62,2002,1345135,4.36
62,2003,1382350,4.30
62,2004,1421609,4.25
62,2005,1463495,4.21
62,2006,1508337,4.17
62,2007,1556237,4.14
62,2008,1607175,4.12
62,2009,1661556,4.14
62,2010,1719879,4.15
62,2011,1781985,4.15
62,2012,1846889,4.09
62,2013,1913059,4.02
62,2014,1978399,3.95
62,2015,2040989,3.92
62,2016,2100306,3.92
62,2017,2156900,3.91
62,2018,2212318,3.91
62,2019,2267706,3.88
62,2020,2322539,3.83
62,2021,2376722,3.78
62,2022,2430747,3.71
150,1990,122980,5.83
150,1991,125697,5.77
150,1992,128110,5.70
150,1993,130467,5.64
150,1994,132732,5.56
150,1995,134895,5.55
150,1996,136962,5.47
150,1997,138922,5.40
150,1998,140751,5.30
150,1999,142442,5.23
150,2000,144018,5.16
150,2001,146375,5.10
150,2002,149922,5.06
150,2003,153814,5.01
150,2004,157705,4.96
150,2005,161639,4.94
150,2006,165638,4.93
150,2007,169700,4.96
150,2008,173793,4.91
150,2009,177853,4.84
150,2010,181802,4.77
150,2011,185649,4.72
150,2012,189439,4.66
150,2013,193148,4.58
150,2014,196767,4.49
150,2015,200291,4.35
150,2016,203689,4.20
150,2017,206970,4.07
150,2018,210187,3.98
150,2019,213392,3.90
150,2020,217435,3.83
150,2021,221961,3.76
150,2022,226305,3.70
3,1990,25375810,4.51
3,1991,25987928,4.37
3,1992,26628568,4.27
3,1993,27277048,4.08
3,1994,27887279,3.91
3,1995,28470191,3.49
3,1996,29033044,3.14
3,1997,29579301,2.89
3,1998,30054133,2.69
3,1999,30474354,2.62
3,2000,30903893,2.59
3,2001,31331221,2.52
3,2002,31750835,2.43
3,2003,32175818,2.45
3,2004,32628286,2.50
3,2005,33109249,2.56
3,2006,33623506,2.63
3,2007,34189416,2.70
3,2008,34816961,2.79
3,2009,35490445,2.83
3,2010,36188236,2.88
3,2011,36903376,2.90
3,2012,37646166,3.00
3,2013,38414171,3.00
3,2014,39205031,3.08
3,2015,40019529,3.09
3,2016,40850721,3.09
3,2017,41689299,3.09
3,2018,42505035,3.02
3,2019,43294546,3.00
3,2020,44042091,2.94
3,2021,44761099,2.87
3,2022,45477389,2.82
53,1990,58396618,4.51
53,1991,60028997,4.32
53,1992,61480660,4.15
53,1993,62915681,3.99
53,1994,64285589,3.87
53,1995,65652622,3.76
53,1996,67028048,3.70
53,1997,68431740,3.68
53,1998,69943294,3.68
53,1999,71520954,3.60
53,2000,73083284,3.51
53,2001,74652029,3.46
53,2002,76239137,3.41
53,2003,77853548,3.35
53,2004,79477443,3.28
53,2005,81101004,3.25
53,2006,82700403,3.22
53,2007,84276225,3.24
53,2008,85864789,3.24
53,2009,87501636,3.26
53,2010,89196072,3.30
53,2011,91093059,3.31
53,2012,93161001,3.40
53,2013,95333553,3.49
53,2014,97528654,3.49
53,2015,99597342,3.50
53,2016,101644589,3.35
53,2017,103696057,3.31
53,2018,105682094,3.02
53,2019,107553158,2.87
53,2020,109315124,2.85
53,2021,110957008,2.75
53,2022,112618250,2.75
99,1990,4445239,4.78
99,1991,4544400,4.46
99,1992,4640352,4.16
99,1993,4733045,3.88
99,1994,4822037,3.65
99,1995,4906843,3.44
99,1996,4987393,3.26
99,1997,5064639,3.13
99,1998,5140704,3.04
99,1999,5218038,2.97
99,2000,5305021,2.91
99,2001,5403639,2.87
99,2002,5508410,2.83
99,2003,5619398,2.80
99,2004,5736693,2.77
99,2005,5858798,2.77
99,2006,5980211,2.70
99,2007,6104380,2.65
99,2008,6235430,2.60
99,2009,6366686,2.56
99,2010,6497839,2.60
99,2011,6343203,2.65
99,2012,6179328,2.68
99,2013,6304628,2.72
99,2014,6427252,2.75
99,2015,6531819,2.71
99,2016,6632126,2.67
99,2017,6738770,2.63
99,2018,6849055,2.58
99,2019,6951033,2.54
99,2020,7045399,2.51
99,2021,7135175,2.46
99,2022,7223805,2.40
119,1990,24375551,4.06
119,1991,24799014,3.95
119,1992,25212468,3.76
119,1993,25614586,3.55
119,1994,26000822,3.41
119,1995,26399429,3.30
119,1996,26808107,3.23
119,1997,27213337,3.15
119,1998,27621648,3.04
119,1999,28027179,2.88
119,2000,28423435,2.77
119,2001,28814643,2.69
119,2002,29198142,2.62
119,2003,29571415,2.61
119,2004,29953018,2.61
119,2005,30358144,2.61
119,2006,30771178,2.61
119,2007,31186468,2.62
119,2008,31606767,2.61
119,2009,32030778,2.62
119,2010,32467016,2.63
119,2011,32912588,2.60
119,2012,33355241,2.54
119,2013,33787571,2.48
119,2014,34204780,2.43
119,2015,34607588,2.41
119,2016,35023457,2.40
119,2017,35446392,2.38
119,2018,35839760,2.35
119,2019,36210898,2.34
119,2020,36584208,2.32
119,2021,36954442,2.29
119,2022,37329064,2.26
166,1990,22021481,6.07
166,1991,22470676,6.05
166,1992,22927355,6.02
166,1993,23445592,5.97
166,1994,24043948,5.91
166,1995,24672143,5.86
166,1996,25231528,5.79
166,1997,25799821,5.72
166,1998,26458999,5.65
166,1999,27130613,5.62
166,2000,27816745,5.60
166,2001,28516770,5.56
166,2002,29228727,5.53
166,2003,29896035,5.49
166,2004,30556637,5.46
166,2005,31262444,5.40
166,2006,31992435,5.33
166,2007,32764135,5.27
166,2008,33623980,5.21
166,2009,34569113,5.17
166,2010,35414399,5.14
166,2011,36140806,5.09
166,2012,36923178,5.03
166,2013,37785849,4.97
166,2014,38823318,4.91
166,2015,40024431,4.90
166,2016,41259892,4.83
166,2017,42714306,4.76
166,2018,44230596,4.68
166,2019,45548175,4.62
166,2020,46789231,4.54
166,2021,48066924,4.46
166,2022,49383346,4.38
179,1990,8324509,3.44
179,1991,8501827,3.31
179,1992,8682512,3.19
179,1993,8857910,3.06
179,1994,9018448,2.87
179,1995,9161258,2.67
179,1996,9294432,2.49
179,1997,9421270,2.34
179,1998,9541667,2.20
179,1999,9655963,2.08
179,2000,9764935,2.03
179,2001,9869677,1.98
179,2002,9971515,1.94
179,2003,10071632,1.96
179,2004,10166163,1.95
179,2005,10255472,1.95
179,2006,10346410,1.95
179,2007,10441702,1.96
179,2008,10542635,1.98
179,2009,10650681,2.00
179,2010,10765980,2.08
179,2011,10886035,2.19
179,2012,11009647,2.28
179,2013,11141361,2.31
179,2014,11274288,2.32
179,2015,11402264,2.31
179,2016,11528674,2.28
179,2017,11650498,2.21
179,2018,11765514,2.13
179,2019,11875081,2.10
